"GEO_ID","NAME","B28011_001E","B28011_001M","B28011_001MA","B28011_001EA","B28011_002E","B28011_002M","B28011_002MA","B28011_002EA","B28011_003E","B28011_003EA","B28011_003M","B28011_003MA","B28011_004E","B28011_004EA","B28011_004M","B28011_004MA","B28011_005E","B28011_005M","B28011_005MA","B28011_005EA","B28011_006E","B28011_006M","B28011_006MA","B28011_006EA","B28011_007E","B28011_007EA","B28011_007M","B28011_007MA","B28011_008E","B28011_008EA","B28011_008M","B28011_008MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!With an Internet subscription","Margin of Error!!Total!!With an Internet subscription","Annotation of Margin of Error!!Total!!With an Internet subscription","Annotation of Estimate!!Total!!With an Internet subscription","Estimate!!Total!!With an Internet subscription!!Dial-up alone","Annotation of Estimate!!Total!!With an Internet subscription!!Dial-up alone","Margin of Error!!Total!!With an Internet subscription!!Dial-up alone","Annotation of Margin of Error!!Total!!With an Internet subscription!!Dial-up alone","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Annotation of Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Annotation of Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Annotation of Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Annotation of Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Estimate!!Total!!With an Internet subscription!!Other service","Margin of Error!!Total!!With an Internet subscription!!Other service","Annotation of Margin of Error!!Total!!With an Internet subscription!!Other service","Annotation of Estimate!!Total!!With an Internet subscription!!Other service","Estimate!!Total!!Internet access without a subscription","Annotation of Estimate!!Total!!Internet access without a subscription","Margin of Error!!Total!!Internet access without a subscription","Annotation of Margin of Error!!Total!!Internet access without a subscription","Estimate!!Total!!No Internet access","Annotation of Estimate!!Total!!No Internet access","Margin of Error!!Total!!No Internet access","Annotation of Margin of Error!!Total!!No Internet access",
"1500000US060750354001","Block Group 1, Census Tract 354, San Francisco County, California","574","105","null","null","534","109","null","null","0","null","12","null","521","null","105","null","6","14","null","null","0","12","null","null","0","null","12","null","40","null","44","null",
"1500000US060750354002","Block Group 2, Census Tract 354, San Francisco County, California","440","93","null","null","358","100","null","null","0","null","12","null","312","null","99","null","0","12","null","null","30","46","null","null","0","null","12","null","82","null","56","null",
"1500000US060750354003","Block Group 3, Census Tract 354, San Francisco County, California","382","125","null","null","364","130","null","null","0","null","12","null","329","null","127","null","0","12","null","null","0","12","null","null","0","null","12","null","18","null","30","null",
"1500000US060750354004","Block Group 4, Census Tract 354, San Francisco County, California","622","106","null","null","549","109","null","null","0","null","12","null","549","null","109","null","7","14","null","null","0","12","null","null","11","null","17","null","62","null","45","null",
"1500000US060750354005","Block Group 5, Census Tract 354, San Francisco County, California","507","121","null","null","387","131","null","null","0","null","12","null","387","null","131","null","29","34","null","null","0","12","null","null","0","null","12","null","120","null","68","null",
"1500000US060750401001","Block Group 1, Census Tract 401, San Francisco County, California","331","69","null","null","308","75","null","null","0","null","12","null","286","null","77","null","0","12","null","null","13","21","null","null","0","null","12","null","23","null","28","null",
"1500000US060750401002","Block Group 2, Census Tract 401, San Francisco County, California","559","72","null","null","370","61","null","null","0","null","12","null","361","null","63","null","0","12","null","null","8","14","null","null","0","null","12","null","189","null","79","null",
"1500000US060750401003","Block Group 3, Census Tract 401, San Francisco County, California","620","89","null","null","584","92","null","null","10","null","14","null","529","null","91","null","0","12","null","null","0","12","null","null","0","null","12","null","36","null","37","null",
"1500000US060750401004","Block Group 4, Census Tract 401, San Francisco County, California","434","66","null","null","395","66","null","null","0","null","12","null","344","null","73","null","49","34","null","null","0","12","null","null","18","null","21","null","21","null","24","null",
"1500000US060750402001","Block Group 1, Census Tract 402, San Francisco County, California","761","140","null","null","693","135","null","null","0","null","12","null","693","null","135","null","18","29","null","null","0","12","null","null","68","null","83","null","0","null","12","null",
"1500000US060750402002","Block Group 2, Census Tract 402, San Francisco County, California","410","117","null","null","271","99","null","null","0","null","12","null","255","null","98","null","16","27","null","null","0","12","null","null","24","null","37","null","115","null","108","null",
"1500000US060750402003","Block Group 3, Census Tract 402, San Francisco County, California","598","100","null","null","529","106","null","null","0","null","12","null","473","null","109","null","0","12","null","null","0","12","null","null","14","null","23","null","55","null","40","null",
"1500000US060750402004","Block Group 4, Census Tract 402, San Francisco County, California","598","103","null","null","558","100","null","null","23","null","35","null","509","null","93","null","6","14","null","null","0","12","null","null","0","null","12","null","40","null","46","null",
"1500000US060750426011","Block Group 1, Census Tract 426.01, San Francisco County, California","680","85","null","null","572","85","null","null","0","null","12","null","522","null","83","null","16","19","null","null","0","12","null","null","24","null","21","null","84","null","65","null",
"1500000US060750426012","Block Group 2, Census Tract 426.01, San Francisco County, California","1088","100","null","null","934","110","null","null","11","null","16","null","895","null","108","null","34","29","null","null","7","11","null","null","34","null","31","null","120","null","52","null",
"1500000US060750426021","Block Group 1, Census Tract 426.02, San Francisco County, California","426","63","null","null","366","72","null","null","0","null","12","null","318","null","62","null","0","12","null","null","0","12","null","null","0","null","12","null","60","null","40","null",
"1500000US060750426022","Block Group 2, Census Tract 426.02, San Francisco County, California","507","96","null","null","425","86","null","null","0","null","12","null","393","null","85","null","9","14","null","null","0","12","null","null","0","null","12","null","82","null","64","null",
"1500000US060750426023","Block Group 3, Census Tract 426.02, San Francisco County, California","505","76","null","null","451","80","null","null","0","null","12","null","430","null","80","null","0","12","null","null","0","12","null","null","11","null","17","null","43","null","33","null",
"1500000US060750427001","Block Group 1, Census Tract 427, San Francisco County, California","851","134","null","null","672","144","null","null","0","null","12","null","604","null","134","null","17","28","null","null","0","12","null","null","65","null","47","null","114","null","67","null",
"1500000US060750427002","Block Group 2, Census Tract 427, San Francisco County, California","986","125","null","null","723","113","null","null","12","null","20","null","686","null","112","null","11","19","null","null","13","20","null","null","63","null","54","null","200","null","142","null",
"1500000US060750427003","Block Group 3, Census Tract 427, San Francisco County, California","692","124","null","null","475","99","null","null","0","null","12","null","453","null","99","null","10","17","null","null","18","28","null","null","0","null","12","null","217","null","127","null",
"1500000US060750428001","Block Group 1, Census Tract 428, San Francisco County, California","482","54","null","null","457","55","null","null","0","null","12","null","429","null","52","null","8","10","null","null","5","7","null","null","5","null","8","null","20","null","16","null",
"1500000US060750428002","Block Group 2, Census Tract 428, San Francisco County, California","226","36","null","null","213","35","null","null","0","null","12","null","204","null","35","null","24","17","null","null","5","7","null","null","13","null","20","null","0","null","12","null",
"1500000US060750428003","Block Group 3, Census Tract 428, San Francisco County, California","227","33","null","null","224","34","null","null","0","null","12","null","214","null","35","null","16","12","null","null","0","12","null","null","0","null","12","null","3","null","6","null",
"1500000US060750451001","Block Group 1, Census Tract 451, San Francisco County, California","858","129","null","null","756","126","null","null","0","null","12","null","697","null","132","null","62","51","null","null","17","26","null","null","0","null","12","null","102","null","68","null",
"1500000US060750451002","Block Group 2, Census Tract 451, San Francisco County, California","663","106","null","null","566","124","null","null","0","null","12","null","517","null","115","null","0","12","null","null","29","46","null","null","7","null","16","null","90","null","94","null",
"1500000US060750451003","Block Group 3, Census Tract 451, San Francisco County, California","595","126","null","null","504","132","null","null","0","null","12","null","438","null","129","null","32","37","null","null","21","34","null","null","0","null","12","null","91","null","67","null",
"1500000US060750452001","Block Group 1, Census Tract 452, San Francisco County, California","780","131","null","null","720","128","null","null","0","null","12","null","686","null","126","null","14","23","null","null","0","12","null","null","20","null","32","null","40","null","46","null",
"1500000US060750452002","Block Group 2, Census Tract 452, San Francisco County, California","792","136","null","null","744","136","null","null","0","null","12","null","647","null","149","null","20","33","null","null","39","44","null","null","0","null","12","null","48","null","48","null",
"1500000US060750452003","Block Group 3, Census Tract 452, San Francisco County, California","387","94","null","null","368","90","null","null","0","null","12","null","350","null","83","null","0","12","null","null","13","21","null","null","0","null","12","null","19","null","32","null",
"1500000US060750452004","Block Group 4, Census Tract 452, San Francisco County, California","499","110","null","null","412","118","null","null","0","null","12","null","373","null","105","null","0","12","null","null","0","12","null","null","20","null","32","null","67","null","63","null",
"1500000US060750452005","Block Group 5, Census Tract 452, San Francisco County, California","560","125","null","null","448","107","null","null","0","null","12","null","395","null","100","null","65","69","null","null","0","12","null","null","33","null","46","null","79","null","90","null",
"1500000US060750476001","Block Group 1, Census Tract 476, San Francisco County, California","745","142","null","null","692","146","null","null","0","null","12","null","560","null","142","null","27","34","null","null","22","34","null","null","17","null","26","null","36","null","42","null",
"1500000US060750476002","Block Group 2, Census Tract 476, San Francisco County, California","469","89","null","null","405","88","null","null","0","null","12","null","355","null","86","null","34","38","null","null","19","30","null","null","17","null","26","null","47","null","44","null",
"1500000US060750476003","Block Group 3, Census Tract 476, San Francisco County, California","447","108","null","null","411","110","null","null","38","null","34","null","359","null","104","null","22","33","null","null","0","12","null","null","0","null","12","null","36","null","39","null",
"1500000US060750476004","Block Group 4, Census Tract 476, San Francisco County, California","629","119","null","null","572","118","null","null","0","null","12","null","572","null","118","null","39","44","null","null","0","12","null","null","15","null","24","null","42","null","47","null",
"1500000US060750477011","Block Group 1, Census Tract 477.01, San Francisco County, California","738","86","null","null","597","97","null","null","10","null","15","null","530","null","90","null","0","12","null","null","0","12","null","null","0","null","12","null","141","null","64","null",
"1500000US060750477012","Block Group 2, Census Tract 477.01, San Francisco County, California","655","88","null","null","496","86","null","null","0","null","12","null","479","null","88","null","10","15","null","null","0","12","null","null","26","null","30","null","133","null","65","null",
"1500000US060750477013","Block Group 3, Census Tract 477.01, San Francisco County, California","556","81","null","null","446","78","null","null","11","null","17","null","377","null","76","null","41","36","null","null","9","15","null","null","13","null","16","null","97","null","59","null",
"1500000US060750477021","Block Group 1, Census Tract 477.02, San Francisco County, California","480","71","null","null","418","78","null","null","8","null","13","null","390","null","79","null","0","12","null","null","0","12","null","null","0","null","12","null","62","null","36","null",
"1500000US060750477022","Block Group 2, Census Tract 477.02, San Francisco County, California","462","69","null","null","409","73","null","null","0","null","12","null","397","null","74","null","23","18","null","null","11","16","null","null","0","null","12","null","53","null","36","null",
"1500000US060750477023","Block Group 3, Census Tract 477.02, San Francisco County, California","599","75","null","null","512","81","null","null","10","null","17","null","474","null","81","null","30","26","null","null","0","12","null","null","0","null","12","null","87","null","56","null",
"1500000US060750478011","Block Group 1, Census Tract 478.01, San Francisco County, California","487","73","null","null","475","71","null","null","8","null","13","null","418","null","77","null","19","24","null","null","13","20","null","null","0","null","12","null","12","null","11","null",
"1500000US060750478012","Block Group 2, Census Tract 478.01, San Francisco County, California","419","71","null","null","330","71","null","null","0","null","12","null","309","null","67","null","14","16","null","null","0","12","null","null","0","null","12","null","89","null","57","null",
"1500000US060750478013","Block Group 3, Census Tract 478.01, San Francisco County, California","758","85","null","null","598","97","null","null","8","null","13","null","560","null","97","null","70","44","null","null","22","24","null","null","22","null","24","null","138","null","57","null",
"1500000US060750478021","Block Group 1, Census Tract 478.02, San Francisco County, California","433","81","null","null","352","84","null","null","0","null","12","null","310","null","85","null","26","31","null","null","0","12","null","null","10","null","16","null","71","null","57","null",
"1500000US060750478022","Block Group 2, Census Tract 478.02, San Francisco County, California","399","66","null","null","362","65","null","null","11","null","18","null","351","null","61","null","10","18","null","null","0","12","null","null","14","null","21","null","23","null","26","null",
"1500000US060750478023","Block Group 3, Census Tract 478.02, San Francisco County, California","621","83","null","null","541","93","null","null","0","null","12","null","436","null","94","null","11","17","null","null","11","17","null","null","10","null","14","null","70","null","50","null",
"1500000US060750479011","Block Group 1, Census Tract 479.01, San Francisco County, California","417","130","null","null","403","135","null","null","0","null","12","null","403","null","135","null","0","12","null","null","0","12","null","null","0","null","12","null","14","null","23","null",
"1500000US060750479012","Block Group 2, Census Tract 479.01, San Francisco County, California","659","115","null","null","579","114","null","null","0","null","12","null","510","null","112","null","46","43","null","null","0","12","null","null","0","null","12","null","80","null","56","null",
"1500000US060750479013","Block Group 3, Census Tract 479.01, San Francisco County, California","535","118","null","null","469","126","null","null","0","null","12","null","453","null","120","null","0","12","null","null","16","26","null","null","16","null","25","null","50","null","40","null",
"1500000US060750479014","Block Group 4, Census Tract 479.01, San Francisco County, California","526","134","null","null","448","156","null","null","0","null","12","null","418","null","157","null","25","31","null","null","0","12","null","null","0","null","12","null","78","null","60","null",
"1500000US060750479015","Block Group 5, Census Tract 479.01, San Francisco County, California","511","130","null","null","406","105","null","null","0","null","12","null","367","null","110","null","29","43","null","null","15","23","null","null","47","null","77","null","58","null","46","null",
"1500000US060750479021","Block Group 1, Census Tract 479.02, San Francisco County, California","537","74","null","null","476","79","null","null","0","null","12","null","431","null","90","null","0","12","null","null","8","15","null","null","16","null","26","null","45","null","33","null",
"1500000US060750479022","Block Group 2, Census Tract 479.02, San Francisco County, California","570","87","null","null","498","77","null","null","0","null","12","null","490","null","77","null","0","12","null","null","0","12","null","null","0","null","12","null","72","null","54","null",
"1500000US060750479023","Block Group 3, Census Tract 479.02, San Francisco County, California","442","73","null","null","394","76","null","null","0","null","12","null","340","null","71","null","22","27","null","null","10","16","null","null","37","null","44","null","11","null","17","null",
"1500000US060750601001","Block Group 1, Census Tract 601, San Francisco County, California","1315","62","null","null","1315","62","null","null","0","null","12","null","1256","null","77","null","0","12","null","null","9","14","null","null","0","null","12","null","0","null","12","null",
"1500000US060750604001","Block Group 1, Census Tract 604, San Francisco County, California","1020","95","null","null","739","96","null","null","0","null","12","null","689","null","99","null","32","25","null","null","0","12","null","null","42","null","42","null","239","null","89","null",
"1500000US060750605021","Block Group 1, Census Tract 605.02, San Francisco County, California","227","56","null","null","163","54","null","null","0","null","12","null","95","null","46","null","0","12","null","null","0","12","null","null","10","null","15","null","54","null","30","null",
"1500000US060750605022","Block Group 2, Census Tract 605.02, San Francisco County, California","283","64","null","null","159","48","null","null","0","null","12","null","118","null","38","null","0","12","null","null","4","6","null","null","0","null","12","null","124","null","54","null",
"1500000US060750605023","Block Group 3, Census Tract 605.02, San Francisco County, California","456","52","null","null","367","55","null","null","3","null","5","null","354","null","53","null","19","14","null","null","6","9","null","null","0","null","12","null","89","null","45","null",
"1500000US060750607001","Block Group 1, Census Tract 607, San Francisco County, California","4897","347","null","null","4357","360","null","null","0","null","19","null","3959","null","352","null","86","90","null","null","130","104","null","null","246","null","108","null","294","null","194","null",
"1500000US060750607002","Block Group 2, Census Tract 607, San Francisco County, California","85","63","null","null","85","63","null","null","0","null","12","null","85","null","63","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060750607003","Block Group 3, Census Tract 607, San Francisco County, California","527","163","null","null","493","185","null","null","0","null","12","null","363","null","171","null","0","12","null","null","95","71","null","null","0","null","12","null","34","null","61","null",
"1500000US060750610001","Block Group 1, Census Tract 610, San Francisco County, California","1071","94","null","null","1040","95","null","null","0","null","12","null","935","null","108","null","59","37","null","null","11","17","null","null","13","null","15","null","18","null","18","null",
"1500000US060750610002","Block Group 2, Census Tract 610, San Francisco County, California","596","85","null","null","496","87","null","null","6","null","11","null","482","null","90","null","5","11","null","null","0","12","null","null","9","null","15","null","91","null","62","null",
"1500000US060750611001","Block Group 1, Census Tract 611, San Francisco County, California","320","85","null","null","135","64","null","null","0","null","12","null","135","null","64","null","16","25","null","null","0","12","null","null","7","null","11","null","178","null","67","null",
"1500000US060750611002","Block Group 2, Census Tract 611, San Francisco County, California","1244","101","null","null","579","115","null","null","0","null","12","null","457","null","129","null","56","53","null","null","15","23","null","null","21","null","33","null","644","null","132","null",
"1500000US060750611003","Block Group 3, Census Tract 611, San Francisco County, California","540","86","null","null","192","64","null","null","0","null","12","null","178","null","60","null","14","24","null","null","0","12","null","null","18","null","23","null","330","null","87","null",
"1500000US060750612001","Block Group 1, Census Tract 612, San Francisco County, California","412","60","null","null","301","71","null","null","0","null","12","null","268","null","73","null","9","14","null","null","0","12","null","null","34","null","29","null","77","null","40","null",
"1500000US060750612002","Block Group 2, Census Tract 612, San Francisco County, California","807","88","null","null","624","101","null","null","0","null","12","null","530","null","106","null","31","38","null","null","32","30","null","null","0","null","12","null","183","null","80","null",
"1500000US060750614001","Block Group 1, Census Tract 614, San Francisco County, California","1088","141","null","null","926","168","null","null","0","null","12","null","873","null","170","null","23","38","null","null","0","12","null","null","105","null","114","null","57","null","56","null",
"1500000US060750614002","Block Group 2, Census Tract 614, San Francisco County, California","956","140","null","null","915","140","null","null","0","null","12","null","864","null","137","null","22","34","null","null","14","23","null","null","0","null","12","null","41","null","46","null",
"1500000US060750614003","Block Group 3, Census Tract 614, San Francisco County, California","517","111","null","null","517","111","null","null","0","null","12","null","473","null","111","null","0","12","null","null","28","33","null","null","0","null","12","null","0","null","12","null",
"1500000US060750615001","Block Group 1, Census Tract 615, San Francisco County, California","1316","367","null","null","1299","362","null","null","0","null","12","null","1138","null","371","null","0","12","null","null","63","95","null","null","0","null","12","null","17","null","29","null",
"1500000US060750615002","Block Group 2, Census Tract 615, San Francisco County, California","1215","249","null","null","1196","247","null","null","0","null","12","null","997","null","257","null","96","112","null","null","43","63","null","null","0","null","12","null","19","null","31","null",
"1500000US060750615003","Block Group 3, Census Tract 615, San Francisco County, California","954","326","null","null","892","323","null","null","0","null","12","null","833","null","314","null","59","96","null","null","41","63","null","null","62","null","106","null","0","null","12","null",
"1500000US060750615004","Block Group 4, Census Tract 615, San Francisco County, California","1667","434","null","null","1447","408","null","null","0","null","12","null","1353","null","408","null","32","54","null","null","0","12","null","null","220","null","266","null","0","null","12","null",
"1500000US060750615005","Block Group 5, Census Tract 615, San Francisco County, California","500","208","null","null","285","176","null","null","0","null","12","null","285","null","176","null","0","12","null","null","56","90","null","null","0","null","12","null","215","null","132","null",
"1500000US060750615006","Block Group 6, Census Tract 615, San Francisco County, California","2054","465","null","null","2054","465","null","null","0","null","12","null","1892","null","479","null","129","147","null","null","193","159","null","null","0","null","12","null","0","null","12","null",
"1500000US060759802001","Block Group 1, Census Tract 9802, San Francisco County, California","57","17","null","null","57","17","null","null","0","null","12","null","40","null","15","null","6","8","null","null","11","11","null","null","0","null","12","null","0","null","12","null",
"1500000US060759803001","Block Group 1, Census Tract 9803, San Francisco County, California","66","29","null","null","66","29","null","null","0","null","12","null","53","null","30","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060759804011","Block Group 1, Census Tract 9804.01, San Francisco County, California","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060759805011","Block Group 1, Census Tract 9805.01, San Francisco County, California","276","63","null","null","140","56","null","null","0","null","12","null","112","null","48","null","23","16","null","null","0","12","null","null","0","null","12","null","136","null","52","null",
"1500000US060759806001","Block Group 1, Census Tract 9806, San Francisco County, California","197","49","null","null","152","44","null","null","0","null","12","null","135","null","40","null","0","12","null","null","5","7","null","null","0","null","12","null","45","null","33","null",
"1500000US060759809001","Block Group 1, Census Tract 9809, San Francisco County, California","136","50","null","null","136","50","null","null","0","null","12","null","95","null","36","null","11","8","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1500000US060759901000","Block Group 0, Census Tract 9901, San Francisco County, California","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null",
